BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
14,18421,18440,20,26264142,27360366,26,1.11549
6,8009,8028,20,10295237,11301952,10,0.97539
14,18383,18402,20,23347427,25351733,23,0.64611
20,24403,24422,20,65160565,66479425,65,0.57751
7,9667,9686,20,21347602,22920391,21,0.48297
12,16125,16144,20,14407393,15817583,14,0.47712
9,12521,12540,20,27946591,29292408,27,0.43663
12,16344,16363,20,35819166,39249662,35,0.43475
17,21537,21556,20,42082059,43486257,42,0.42702
8,11431,11450,20,52204929,53405158,52,0.42462
1,1798,1817,20,145622616,146897615,145,0.40921
6,9247,9266,20,107086553,108257168,107,0.40039
19,23534,23553,20,59984238,61083105,59,0.397
13,17879,17898,20,75018157,76330479,75,0.38901
8,11828,11847,20,84797018,86283449,84,0.37554
14,18441,18460,20,27380992,28443928,27,0.36924
19,23331,23350,20,47270773,48630588,47,0.36916
13,16974,16993,20,1912749,2939325,1,0.34808
4,6225,6244,20,92201419,93211337,92,0.34769
6,8349,8368,20,38286952,39371150,38,0.34325
13,17212,17231,20,22787813,24860333,22,0.34143
4,6248,6267,20,93685544,95043917,93,0.3414
24,27194,27213,20,37098714,38227107,37,0.33447
28,29651,29670,20,26211511,27292148,26,0.33026
27,28756,28775,20,1525307,3400875,1,0.32968
2,3287,3306,20,113483502,114477377,113,0.32652
10,14496,14515,20,91846997,93528030,91,0.3263
11,14977,14996,20,20498182,21535801,20,0.32415
4,5113,5132,20,4931375,6797677,4,0.32336
24,26851,26870,20,9058158,10631945,9,0.31984
22,25581,25600,20,20257375,21614894,20,0.31858
4,5759,5778,20,55439598,57139727,55,0.31434
11,15219,15238,20,38512409,40183335,38,0.31145
1,942,961,20,78034231,79629427,78,0.30693
1,846,865,20,68891058,70191957,68,0.30437
24,26975,26994,20,20446002,21918990,20,0.30398
14,18470,18489,20,29388540,31014368,29,0.30203
1,1714,1733,20,139231307,140726958,139,0.29658
15,19179,19198,20,7944599,10700852,7,0.2962
14,18335,18354,20,19559066,21037828,19,0.29512
1,413,432,20,35952652,37174447,35,0.2895
4,5668,5687,20,47869938,49371108,47,0.28905
2,2244,2263,20,19807432,21352903,19,0.28553
2,3001,3020,20,80369206,84170290,80,0.28192
14,18227,18246,20,11736525,12672880,11,0.27768
4,5564,5583,20,38573157,40358616,38,0.26339
8,10955,10974,20,13822797,16422405,13,0.26255
26,28321,28340,20,19189998,20444634,19,0.26192
15,19702,19721,20,52290626,54218907,52,0.25865
4,6196,6215,20,90275283,91597847,90,0.25719
19,23561,23580,20,61709390,62829939,61,0.25619
22,25612,25631,20,23214897,24462555,23,0.25187
1,1164,1183,20,95819377,97458910,95,0.24831
5,7468,7487,20,82466920,84191490,82,0.24354
9,12689,12708,20,43595237,45529939,43,0.24285
17,21822,21841,20,64281632,65218329,64,0.24227
2,2006,2025,20,930360,1982197,0,0.23952
13,17167,17186,20,19030945,20371685,19,0.23851
25,27519,27538,20,2248143,3481970,2,0.23697
6,7979,7998,20,7662835,9228072,7,0.2368
6,9299,9318,20,110452991,111436339,110,0.23614
28,29395,29414,20,5435846,6958438,5,0.23492
13,17245,17264,20,25961066,27643794,25,0.23405
13,17288,17307,20,29647662,31177467,29,0.23357
28,29809,29828,20,38449335,40343865,38,0.23226
23,26334,26353,20,20402236,22080127,20,0.23194
18,22749,22768,20,64231273,65579737,64,0.23127
13,17363,17382,20,36289664,38165980,36,0.23057
11,15349,15368,20,50569415,54246625,50,0.23053
3,4241,4260,20,61979252,63196635,61,0.22789
3,4041,4060,20,42458258,44048816,42,0.22731
8,11663,11682,20,71742957,73482124,71,0.22632
13,17485,17504,20,45845581,46723493,45,0.22606
11,14940,14959,20,17686944,18933896,17,0.22561
8,11958,11977,20,94560328,96199051,94,0.22497
6,9333,9352,20,112239797,113216621,112,0.22163
16,20554,20573,20,42730174,45017787,42,0.22026
1,1281,1300,20,105191465,106802833,105,0.22002
3,3797,3816,20,19995119,22115328,19,0.21733
25,27480,27499,20,202554,1303460,0,0.21611
2,2712,2731,20,55661656,56775988,55,0.21563
12,16495,16514,20,51521253,52641232,51,0.21563
3,3975,3994,20,36520253,39118317,36,0.21373
16,20387,20406,20,30085992,31011092,30,0.2128
20,24091,24110,20,39691234,41016884,39,0.21122
1,1693,1712,20,137526694,139136407,137,0.21073
21,25143,25162,20,57523947,59325954,57,0.21006
2,2560,2579,20,43042276,45554413,43,0.20995
19,22857,22876,20,9354310,11726846,9,0.20928
13,17849,17868,20,72883365,74206029,72,0.20867
2,2589,2608,20,46528687,48570218,46,0.20815
12,15983,16002,20,2249044,3400624,2,0.20699
14,18019,18038,20,1463676,2674264,1,0.2067
5,6905,6924,20,25915161,27633265,25,0.20578
5,7060,7079,20,40762830,42285835,40,0.20459
