BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
17,21725,21744,20,57800291,59043406,57,1.37505
14,18421,18440,20,26264142,27360366,26,1.10365
14,18142,18161,20,7612098,8479608,7,1.09298
7,10097,10116,20,54701646,56419168,54,0.8054
24,27194,27213,20,37098714,38227107,37,0.65696
15,19108,19127,20,1492400,3185413,1,0.56996
14,18122,18141,20,6718127,7589670,6,0.47667
25,27966,27985,20,34481593,35532374,34,0.47232
6,9247,9266,20,107086553,108257168,107,0.4681
11,15219,15238,20,38512409,40183335,38,0.42312
14,18383,18402,20,23347427,25351733,23,0.40637
13,17485,17504,20,45845581,46723493,45,0.40096
14,18189,18208,20,10013686,10740697,10,0.39959
17,21537,21556,20,42082059,43486257,42,0.39627
20,24403,24422,20,65160565,66479425,65,0.39361
8,11421,11440,20,51560983,52780433,51,0.37011
24,27225,27244,20,39365195,40896634,39,0.36206
19,22908,22927,20,14409010,15506868,14,0.36142
14,18860,18879,20,63695912,64767268,63,0.36119
14,18165,18184,20,8659069,9812155,8,0.3504
14,18913,18932,20,68378101,69791197,68,0.34057
10,14007,14026,20,49624848,51155876,49,0.33906
8,11393,11412,20,50019163,51045299,50,0.33817
3,4079,4098,20,46522488,47737541,46,0.33802
2,2636,2655,20,51385485,52632330,51,0.33673
20,24213,24232,20,50793792,52124199,50,0.32665
13,17515,17534,20,47211871,48522460,47,0.32026
8,11484,11503,20,55927704,57482644,55,0.31952
22,25492,25511,20,13370087,14535643,13,0.31851
5,7604,7623,20,96963752,98837246,96,0.30983
14,18335,18354,20,19559066,21037828,19,0.30983
11,15349,15368,20,50569415,54246625,50,0.30846
11,14908,14927,20,15336724,16404805,15,0.30719
12,16333,16352,20,34853177,36708993,34,0.29997
2,2899,2918,20,71409892,72814849,71,0.29989
17,21756,21775,20,59816580,61311307,59,0.29913
8,11347,11366,20,46826308,47792098,46,0.29281
21,24548,24567,20,6208006,8161284,6,0.29176
28,29396,29415,20,5462329,7001292,5,0.28939
3,4613,4632,20,89098773,89897661,89,0.2868
12,16082,16101,20,11443955,12685397,11,0.28273
